image_path,original_filename,breed,age_min,age_max,age_mid,age_range,sex,age_label,dataset
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\poodle toy 8+ M(1).png,poodle toy 8+ M(1).png,poodle toy,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Pug 5-7 M copy.jpg,Pug 5-7 M copy.jpg,pug,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\pug cross 5-7 M.png,pug cross 5-7 M.png,pug cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\rottweiler 12 M(1) copy.jpg,rottweiler 12 M(1) copy.jpg,rottweiler,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Rottweiler 5-7 F copy.jpg,Rottweiler 5-7 F copy.jpg,rottweiler,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\rottweiler 5-7 F(1) copy.jpg,rottweiler 5-7 F(1) copy.jpg,rottweiler,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Rottweiler 5-7 M copy.jpg,Rottweiler 5-7 M copy.jpg,rottweiler,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\rottweiler 5-7 M(1) copy.jpg,rottweiler 5-7 M(1) copy.jpg,rottweiler,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\rottweiler 8 M.png,rottweiler 8 M.png,rottweiler,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Rottweiler 8+ M (30).png,Rottweiler 8+ M (30).png,rottweiler,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Rottweiler 8+ M copy.jpg,Rottweiler 8+ M copy.jpg,rottweiler,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\rottweiler 8+ M(1) copy.jpg,rottweiler 8+ M(1) copy.jpg,rottweiler,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Rottweiler 8+ M(1).png,Rottweiler 8+ M(1).png,rottweiler,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\scottish terrier 6 F copy.jpg,scottish terrier 6 F copy.jpg,scottish terrier,6.0,6.0,6.0,6,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Shar pei 4 M copy.jpg,Shar pei 4 M copy.jpg,shar pei,4.0,4.0,4.0,4,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Shih tzu 5-7 M copy.jpg,Shih tzu 5-7 M copy.jpg,shih tzu,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\shih tzu 8 M(1) copy.jpg,shih tzu 8 M(1) copy.jpg,shih tzu,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\shih tzu 9 M copy.jpg,shih tzu 9 M copy.jpg,shih tzu,9.0,9.0,9.0,9,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\shih tzu 9 M.png,shih tzu 9 M.png,shih tzu,9.0,9.0,9.0,9,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\shih tzu cross 5-7 F copy.jpg,shih tzu cross 5-7 F copy.jpg,shih tzu cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Siberian husky 3 M copy.jpg,Siberian husky 3 M copy.jpg,siberian husky,3.0,3.0,3.0,3,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Siberian husky 5-7 F copy.jpg,Siberian husky 5-7 F copy.jpg,siberian husky,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 5-7 F(20).png,siberian husky 5-7 F(20).png,siberian husky,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 5-7 F.png,siberian husky 5-7 F.png,siberian husky,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 5-7 M copy.jpg,siberian husky 5-7 M copy.jpg,siberian husky,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 5-7 M(1) copy.jpg,siberian husky 5-7 M(1) copy.jpg,siberian husky,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 5-7 M(2) copy.jpg,siberian husky 5-7 M(2) copy.jpg,siberian husky,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 5-7 M(4) copy.jpg,siberian husky 5-7 M(4) copy.jpg,siberian husky,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky 8+ F copy.jpg,siberian husky 8+ F copy.jpg,siberian husky,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Siberian husky 8+ M (1).png,Siberian husky 8+ M (1).png,siberian husky,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\siberian husky cross 5-7 M.png,siberian husky cross 5-7 M.png,siberian husky cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Smooth Collie 5-7 M.png,Smooth Collie 5-7 M.png,smooth collie,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\spaniel 4 M copy.jpg,spaniel 4 M copy.jpg,spaniel,4.0,4.0,4.0,4,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Spaniel 5-7 F copy.jpg,Spaniel 5-7 F copy.jpg,spaniel,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\spaniel 5-7 F(2) copy.jpg,spaniel 5-7 F(2) copy.jpg,spaniel,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\spaniel 8+ M copy.jpg,spaniel 8+ M copy.jpg,spaniel,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Spaniel cross 10 M.png,Spaniel cross 10 M.png,spaniel cross,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\spaniel cross 5-7 F copy.jpg,spaniel cross 5-7 F copy.jpg,spaniel cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 10 M copy.jpg,springer spaniel 10 M copy.jpg,springer spaniel,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Springer spaniel 10 M(1) copy.jpg,Springer spaniel 10 M(1) copy.jpg,springer spaniel,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 11 M(1) copy.jpg,springer spaniel 11 M(1) copy.jpg,springer spaniel,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 12 M copy.jpg,springer spaniel 12 M copy.jpg,springer spaniel,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 5 M(1) copy.jpg,springer spaniel 5 M(1) copy.jpg,springer spaniel,5.0,5.0,5.0,5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 5-7 M copy.jpg,springer spaniel 5-7 M copy.jpg,springer spaniel,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Springer spaniel 8+ M copy.jpg,Springer spaniel 8+ M copy.jpg,springer spaniel,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 8+ M(2) copy.jpg,springer spaniel 8+ M(2) copy.jpg,springer spaniel,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\springer spaniel 8+ M(3) copy.jpg,springer spaniel 8+ M(3) copy.jpg,springer spaniel,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 10 F copy.jpg,Staffordshire bull terrier 10 F copy.jpg,staffordshire bull terrier,10.0,10.0,10.0,10,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 10 M copy.jpg,Staffordshire bull terrier 10 M copy.jpg,staffordshire bull terrier,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 11 M(1) copy.jpg,staffordshire bull terrier 11 M(1) copy.jpg,staffordshire bull terrier,11.0,11.0,11.0,11,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 12 F(8) copy.jpg,staffordshire bull terrier 12 F(8) copy.jpg,staffordshire bull terrier,12.0,12.0,12.0,12,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 3 F.png,staffordshire bull terrier 3 F.png,staffordshire bull terrier,3.0,3.0,3.0,3,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5 M.png,Staffordshire bull terrier 5 M.png,staffordshire bull terrier,5.0,5.0,5.0,5,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 F copy.jpg,Staffordshire bull terrier 5-7 F copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 F(1) copy.jpg,Staffordshire bull terrier 5-7 F(1) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 5-7 F(31).png,staffordshire bull terrier 5-7 F(31).png,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 F(4) copy.jpg,Staffordshire bull terrier 5-7 F(4) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 5-7 F(5) copy.jpg,staffordshire bull terrier 5-7 F(5) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 5-7 F(6) copy.jpg,staffordshire bull terrier 5-7 F(6) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 5-7 F.png,staffordshire bull terrier 5-7 F.png,staffordshire bull terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 M (2).png,Staffordshire bull terrier 5-7 M (2).png,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 5-7 M (3) copy.jpg,staffordshire bull terrier 5-7 M (3) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 M copy.jpg,Staffordshire bull terrier 5-7 M copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 M(1) copy.jpg,Staffordshire bull terrier 5-7 M(1) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 M(2) copy.jpg,Staffordshire bull terrier 5-7 M(2) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 M(3) copy.jpg,Staffordshire bull terrier 5-7 M(3) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 5-7 M(3).png,Staffordshire bull terrier 5-7 M(3).png,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 5-7 M(4) copy.jpg,staffordshire bull terrier 5-7 M(4) copy.jpg,staffordshire bull terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 7 F copy.jpg,staffordshire bull terrier 7 F copy.jpg,staffordshire bull terrier,7.0,7.0,7.0,7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 7 M copy.jpg,Staffordshire bull terrier 7 M copy.jpg,staffordshire bull terrier,7.0,7.0,7.0,7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 8 M copy.jpg,Staffordshire bull terrier 8 M copy.jpg,staffordshire bull terrier,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 8+ F copy.jpg,Staffordshire bull terrier 8+ F copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(1) copy.jpg,staffordshire bull terrier 8+ F(1) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(2) copy.jpg,staffordshire bull terrier 8+ F(2) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(3) copy.jpg,staffordshire bull terrier 8+ F(3) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(4) copy.jpg,staffordshire bull terrier 8+ F(4) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(5) copy.jpg,staffordshire bull terrier 8+ F(5) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(6) copy.jpg,staffordshire bull terrier 8+ F(6) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(7) copy.jpg,staffordshire bull terrier 8+ F(7) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(8) copy.jpg,staffordshire bull terrier 8+ F(8) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F(9) copy.jpg,staffordshire bull terrier 8+ F(9) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ F.png,staffordshire bull terrier 8+ F.png,staffordshire bull terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 8+ M (2) copy.jpg,Staffordshire bull terrier 8+ M (2) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ M (33).png,staffordshire bull terrier 8+ M (33).png,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ M (35).png,staffordshire bull terrier 8+ M (35).png,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier 8+ M(3) copy.jpg,Staffordshire bull terrier 8+ M(3) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ M(31).png,staffordshire bull terrier 8+ M(31).png,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ M(4) copy.jpg,staffordshire bull terrier 8+ M(4) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ M(5) copy.jpg,staffordshire bull terrier 8+ M(5) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 8+ M(7) copy.jpg,staffordshire bull terrier 8+ M(7) copy.jpg,staffordshire bull terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier 9 M.png,staffordshire bull terrier 9 M.png,staffordshire bull terrier,9.0,9.0,9.0,9,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 10 M copy.jpg,staffordshire bull terrier cross 10 M copy.jpg,staffordshire bull terrier cross,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 10 M(2) copy.jpg,staffordshire bull terrier cross 10 M(2) copy.jpg,staffordshire bull terrier cross,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 10 M(3) copy.jpg,staffordshire bull terrier cross 10 M(3) copy.jpg,staffordshire bull terrier cross,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 12 M copy.jpg,staffordshire bull terrier cross 12 M copy.jpg,staffordshire bull terrier cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 12 M(1) copy.jpg,staffordshire bull terrier cross 12 M(1) copy.jpg,staffordshire bull terrier cross,12.0,12.0,12.0,12,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier cross 5-7 F (1) copy.jpg,Staffordshire bull terrier cross 5-7 F (1) copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire Bull terrier cross 5-7 F copy.jpg,Staffordshire Bull terrier cross 5-7 F copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 5-7 F(2) copy.jpg,staffordshire bull terrier cross 5-7 F(2) copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier cross 5-7 M copy.jpg,Staffordshire bull terrier cross 5-7 M copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier cross 5-7 M(1) copy.jpg,Staffordshire bull terrier cross 5-7 M(1) copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 5-7 M(2) copy.jpg,staffordshire bull terrier cross 5-7 M(2) copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 5-7 M(3) copy.jpg,staffordshire bull terrier cross 5-7 M(3) copy.jpg,staffordshire bull terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 6 F copy.jpg,staffordshire bull terrier cross 6 F copy.jpg,staffordshire bull terrier cross,6.0,6.0,6.0,6,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 6 F.png,staffordshire bull terrier cross 6 F.png,staffordshire bull terrier cross,6.0,6.0,6.0,6,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 8 M copy.jpg,staffordshire bull terrier cross 8 M copy.jpg,staffordshire bull terrier cross,8.0,8.0,8.0,8,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 8+ F.png,staffordshire bull terrier cross 8+ F.png,staffordshire bull terrier cross,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\staffordshire bull terrier cross 8+ M (20).png,staffordshire bull terrier cross 8+ M (20).png,staffordshire bull terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier cross 8+ M copy.jpg,Staffordshire bull terrier cross 8+ M copy.jpg,staffordshire bull terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Staffordshire bull terrier cross 8+ M(1) copy.jpg,Staffordshire bull terrier cross 8+ M(1) copy.jpg,staffordshire bull terrier cross,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 10 M copy.jpg,terrier 10 M copy.jpg,terrier,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 10 M(1) copy.jpg,terrier 10 M(1) copy.jpg,terrier,10.0,10.0,10.0,10,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 5-7 F copy.jpg,terrier 5-7 F copy.jpg,terrier,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier 5-7 M copy.jpg,Terrier 5-7 M copy.jpg,terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 5-7 M(1) copy.jpg,terrier 5-7 M(1) copy.jpg,terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 5-7 M(2) copy.jpg,terrier 5-7 M(2) copy.jpg,terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 5-7 M(4) copy.jpg,terrier 5-7 M(4) copy.jpg,terrier,5.0,7.0,6.0,5-7,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier 8+ F copy.jpg,Terrier 8+ F copy.jpg,terrier,8.0,inf,8.0,8+,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 8+ M copy.jpg,terrier 8+ M copy.jpg,terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier 8+ M(1) copy.jpg,terrier 8+ M(1) copy.jpg,terrier,8.0,inf,8.0,8+,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 12 F copy.jpg,terrier cross 12 F copy.jpg,terrier cross,12.0,12.0,12.0,12,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 13 M copy.jpg,terrier cross 13 M copy.jpg,terrier cross,13.0,13.0,13.0,13,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 14 F(1) copy.jpg,terrier cross 14 F(1) copy.jpg,terrier cross,14.0,14.0,14.0,14,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 14 M copy.jpg,terrier cross 14 M copy.jpg,terrier cross,14.0,14.0,14.0,14,M,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier Cross 5-7 F copy.jpg,Terrier Cross 5-7 F copy.jpg,terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 5-7 F(1) copy.jpg,Terrier cross 5-7 F(1) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 5-7 F(2) copy.jpg,terrier cross 5-7 F(2) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 5-7 F(3) copy.jpg,terrier cross 5-7 F(3) copy.jpg,terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\terrier cross 5-7 F.png,terrier cross 5-7 F.png,terrier cross,5.0,7.0,6.0,5-7,F,Senior,Expert
D:\dogage\dataset\Expert_Train\Expert_TrainEval\Senior\Terrier cross 5-7 M copy.jpg,Terrier cross 5-7 M copy.jpg,terrier cross,5.0,7.0,6.0,5-7,M,Senior,Expert
